时间,价格,手数,方向,序列号,委托号
13:51:01,29.58,5,买,1775541061,30201051
13:51:13,29.59,1,买,1775541073,30222990
13:51:13,29.61,34,买,1775541073,30221912
13:51:13,29.59,10,买,1775541073,30221894
13:51:18,29.60,2,买,1775541078,30237826
13:51:48,29.62,5,卖,1775541108,30285811
13:51:52,29.63,2,卖,1775541112,30291719
13:51:56,29.58,8,买,1775541116,30296882
13:51:59,29.58,4,买,1775541119,30300673
13:52:02,29.58,13,买,1775541122,30305199
13:52:11,29.48,20,买,1775541131,30319441
13:52:11,29.59,1,买,1775541131,30319347
13:52:11,29.59,6,买,1775541131,30319280
13:52:21,29.57,1,买,1775541141,30330864
13:52:22,29.62,1,买,1775541142,30332062
13:52:23,29.60,5,买,1775541143,30333630
13:52:42,29.62,2,买,1775541162,30367091
13:52:43,29.62,2,买,1775541163,30370079
13:52:43,29.62,10,买,1775541163,30370074
13:52:44,29.60,2,买,1775541164,30370953
13:52:48,29.51,4,买,1775541168,30377270
13:52:51,29.63,2,买,1775541171,30383164
13:52:51,29.60,3,买,1775541171,30383158
13:52:54,29.58,1,卖,1775541174,30388383
13:52:56,29.63,6,买,1775541176,30390068
13:52:57,29.66,9,卖,1775541177,30391662
13:53:01,29.65,1,卖,1775541181,30396897
13:53:03,29.64,2,买,1775541183,30401810
13:53:06,29.62,6,买,1775541186,30413557
13:53:10,29.66,2,卖,1775541190,30427340
13:53:27,29.66,2,买,1775541207,30478909
13:53:27,29.65,1,买,1775541207,30478883
13:53:28,29.66,2,买,1775541208,30480569
13:53:34,29.87,3,买,1775541214,30493936
13:53:36,29.64,1,买,1775541216,30503230
13:53:42,29.80,5,卖,1775541222,30523374
13:53:44,29.69,1,卖,1775541224,30528524
13:53:44,29.69,1,卖,1775541224,30528523
13:53:44,29.69,1,卖,1775541224,30528522
13:53:44,29.66,12,买,1775541224,30528430
13:53:48,29.50,5,买,1775541228,30537417
13:53:57,29.59,6,买,1775541237,30556763
13:53:58,29.60,1,卖,1775541238,30558326
13:54:00,29.69,1,买,1775541240,30563294
13:54:01,29.65,1,买,1775541241,30567307
13:54:01,29.69,1,卖,1775541241,30566165
13:54:05,29.69,2,买,1775541245,30583597
13:54:05,29.69,1,卖,1775541245,30581399
13:54:05,29.69,1,卖,1775541245,30581384
13:54:05,29.69,3,卖,1775541245,30581351
13:54:05,29.69,1,卖,1775541245,30581320
13:54:05,29.69,1,卖,1775541245,30581189
13:54:05,29.69,1,卖,1775541245,30581188
13:54:05,29.69,1,卖,1775541245,30581156
13:54:05,29.69,1,卖,1775541245,30581117
13:54:05,29.69,1,卖,1775541245,30581113
13:54:05,29.69,1,卖,1775541245,30581112
13:54:06,29.66,2,卖,1775541246,30584381
13:54:06,29.66,2,卖,1775541246,30584379
13:54:09,29.68,10,卖,1775541249,30593133
13:54:09,29.68,5,卖,1775541249,30593119
13:54:10,29.51,6,买,1775541250,30597523
13:54:10,29.68,2,卖,1775541250,30597205
13:54:10,29.69,6,买,1775541250,30595142
13:54:11,29.63,101,买,1775541251,30599355
13:54:11,29.75,10,卖,1775541251,30599197
13:54:21,29.67,2,买,1775541261,30621148
13:54:21,29.67,2,买,1775541261,30621147
13:54:21,30.25,4,买,1775541261,30621103
13:54:24,29.69,2,卖,1775541264,30625198
13:54:25,29.68,1,卖,1775541265,30627515
13:54:30,29.67,2,卖,1775541270,30634826
13:54:31,29.67,2,卖,1775541271,30635297
13:54:32,29.68,1,卖,1775541272,30637361
13:54:32,29.68,1,卖,1775541272,30637360
13:54:32,29.68,1,卖,1775541272,30637354
13:54:32,29.68,1,卖,1775541272,30637350
13:54:32,29.68,1,卖,1775541272,30637344
13:54:32,29.68,1,卖,1775541272,30637343
13:54:32,29.68,1,卖,1775541272,30637342
13:54:32,29.68,1,卖,1775541272,30637340
13:54:32,29.68,1,卖,1775541272,30637339
13:54:32,29.68,1,卖,1775541272,30637338
13:54:32,29.68,1,卖,1775541272,30637337
13:54:32,29.68,1,卖,1775541272,30637336
13:54:32,29.68,1,卖,1775541272,30637335
13:54:39,29.68,1,买,1775541279,30648861
13:54:42,30.25,4,买,1775541282,30652748
13:54:43,29.64,4,买,1775541283,30654172
13:54:46,29.68,1,卖,1775541286,30657786
13:55:03,30.25,3,买,1775541303,30685112
13:55:16,29.66,4,买,1775541316,30702731
13:55:27,29.68,19,买,1775541327,30718269
13:55:35,29.64,10,买,1775541335,30730409
13:55:38,29.66,13,卖,1775541338,30734355
13:55:39,29.64,1,买,1775541339,30735591
13:55:39,29.70,2,卖,1775541339,30735104
13:55:45,29.62,1,买,1775541345,30742403
13:55:49,29.67,2,卖,1775541349,30747822
13:56:08,29.65,3,买,1775541368,30774737
13:56:29,29.47,3,买,1775541389,30804289
13:56:38,29.60,4,卖,1775541398,30821205
13:56:39,29.66,5,买,1775541399,30821485
13:56:45,29.51,6,买,1775541405,30829729
13:56:55,29.60,2,卖,1775541415,30845009
13:56:59,29.73,1,卖,1775541419,30850179
13:57:10,29.66,3,买,1775541430,30866111
13:57:11,29.69,9,买,1775541431,30867913
13:57:12,29.69,1,买,1775541432,30869029
13:57:17,29.71,2,卖,1775541437,30877665
13:57:17,29.70,2,买,1775541437,30877629
13:57:17,29.80,1,买,1775541437,30877570
13:57:23,29.71,1,买,1775541443,30888520
13:57:23,29.71,3,卖,1775541443,30888005
13:57:23,29.70,2,卖,1775541443,30887995
13:57:25,29.71,3,卖,1775541445,30891438
13:57:36,29.60,1,买,1775541456,30906854
13:57:37,29.71,1,卖,1775541457,30908633
13:57:40,29.69,20,买,1775541460,30912988
13:57:52,29.70,1,卖,1775541472,30930147
13:57:55,29.70,3,卖,1775541475,30933810
13:57:56,29.62,1,卖,1775541476,30934805
13:58:01,29.70,2,卖,1775541481,30941965
13:58:06,29.69,1,卖,1775541486,30951020
13:58:06,29.69,1,卖,1775541486,30951009
13:58:06,29.69,1,卖,1775541486,30951007
13:58:06,29.69,2,卖,1775541486,30949449
13:58:07,29.70,1,卖,1775541487,30952587
13:58:07,29.62,2,卖,1775541487,30952445
13:58:09,29.69,20,卖,1775541489,30955349
13:58:09,29.69,14,卖,1775541489,30955347
13:58:10,29.67,1,买,1775541490,30957711
13:58:10,29.69,4,买,1775541490,30957486
13:58:17,29.57,5,买,1775541497,30968493
13:58:17,29.69,3,卖,1775541497,30968396
13:58:17,29.68,1,卖,1775541497,30968163
13:58:25,29.56,5,买,1775541505,30979816
13:58:28,29.59,6,买,1775541508,30983377
13:58:53,29.68,2,买,1775541533,31014887
13:58:53,29.69,7,买,1775541533,31014874
13:58:57,29.68,1,买,1775541537,31020275
13:59:10,29.69,1,卖,1775541550,31039199
13:59:19,29.69,1,卖,1775541559,31052791
13:59:24,29.70,2,卖,1775541564,31060740
13:59:25,29.69,2,卖,1775541565,31062590
13:59:37,29.69,1,卖,1775541577,31088401
13:59:45,29.69,37,买,1775541585,31101968
13:59:48,29.69,1,买,1775541588,31106055
13:59:48,29.69,2,买,1775541588,31105970
13:59:53,29.68,2,卖,1775541593,31112776
13:59:57,29.56,8,买,1775541597,31118358
14:00:31,29.69,1,买,1775541631,31182876
14:00:31,29.70,1,卖,1775541631,31182856
14:00:35,29.70,17,买,1775541635,31192401
14:00:36,29.70,1,买,1775541636,31194534
14:00:37,29.71,1,买,1775541637,31195512
14:00:38,29.72,2,卖,1775541638,31198474
14:00:38,29.60,10,买,1775541638,31197812
14:00:39,29.70,1,买,1775541639,31201587
14:00:40,29.71,2,卖,1775541640,31204604
14:00:42,29.75,2,卖,1775541642,31208607
14:00:44,29.61,71,买,1775541644,31217732
14:00:44,29.71,1,买,1775541644,31217689
14:00:45,29.71,1,买,1775541645,31223211
14:00:46,29.71,3,买,1775541646,31228159
14:00:46,29.71,1,买,1775541646,31227997
14:00:46,29.71,1,买,1775541646,31227983
14:00:46,29.65,2,买,1775541646,31227743
14:00:50,29.72,1,卖,1775541650,31242414
14:00:54,29.71,23,买,1775541654,31257110
14:01:17,29.71,5,卖,1775541677,31315354
14:01:18,29.72,4,买,1775541678,31316232
14:01:19,29.73,1,卖,1775541679,31318999
14:01:19,29.65,15,买,1775541679,31318652
14:01:28,29.73,1,卖,1775541688,31333737
14:01:33,29.72,1,买,1775541693,31341675
14:01:36,30.50,1,卖,1775541696,31345803
14:01:37,29.73,2,卖,1775541697,31347981
14:01:37,29.72,2,卖,1775541697,31347607
14:01:40,29.73,4,卖,1775541700,31351856
14:01:43,29.73,1,卖,1775541703,31355955
14:01:43,29.73,3,卖,1775541703,31355879
14:01:48,29.72,13,卖,1775541708,31363320
14:01:50,29.75,1,卖,1775541710,31367852
14:01:51,29.71,3,卖,1775541711,31370128
14:01:51,29.71,3,卖,1775541711,31369741
14:01:52,29.71,1,卖,1775541712,31372364
14:01:52,29.71,2,卖,1775541712,31372090
14:01:52,29.71,1,卖,1775541712,31371853
14:01:52,29.71,1,卖,1775541712,31371851
14:01:53,29.71,1,卖,1775541713,31373320
14:01:53,29.71,1,卖,1775541713,31372516
14:01:54,29.71,20,卖,1775541714,31374232
14:01:55,29.73,2,卖,1775541715,31376707
14:02:03,29.66,17,买,1775541723,31391177
14:02:08,29.71,2,买,1775541728,31400963
14:02:17,29.67,2,买,1775541737,31415099
14:02:23,29.72,1,卖,1775541743,31425729
14:02:28,29.68,7,买,1775541748,31433569
14:02:37,29.67,3,买,1775541757,31463528
14:02:37,29.67,2,买,1775541757,31461835
14:02:38,29.71,5,卖,1775541758,31465216
14:02:40,29.71,3,卖,1775541760,31470023
14:02:40,29.71,2,卖,1775541760,31470007
14:02:40,29.71,1,卖,1775541760,31469231
14:02:43,29.71,1,卖,1775541763,31477011
14:02:43,29.71,2,卖,1775541763,31476727
14:02:43,29.71,1,卖,1775541763,31475878
14:02:45,29.70,9,卖,1775541765,31479599
14:02:46,29.67,5,买,1775541766,31482592
14:02:46,29.70,1,卖,1775541766,31482138
14:02:46,29.70,4,卖,1775541766,31481477
14:02:46,29.70,8,卖,1775541766,31481418
14:02:48,29.69,10,卖,1775541768,31484569
14:02:49,29.70,2,卖,1775541769,31487276
14:02:49,29.69,1,卖,1775541769,31486749
14:02:52,29.69,1,卖,1775541772,31491499
14:02:54,29.68,1,卖,1775541774,31494557
14:02:54,29.68,1,卖,1775541774,31494536
14:02:56,29.95,5,卖,1775541776,31497997
14:02:57,29.68,11,卖,1775541777,31498715
14:02:57,29.68,10,卖,1775541777,31498350
14:03:01,29.63,1,卖,1775541781,31505711
14:03:02,29.72,1,买,1775541782,31506497
14:03:06,29.71,2,卖,1775541786,31513537
14:03:07,29.69,2,卖,1775541787,31516047
14:03:13,29.68,1,卖,1775541793,31526125
14:03:19,29.68,2,卖,1775541799,31535091
14:03:19,29.85,10,卖,1775541799,31534273
14:03:20,29.60,10,买,1775541800,31536327
14:03:21,29.67,3,买,1775541801,31538238
14:03:22,29.67,3,买,1775541802,31539372
14:03:22,29.68,1,卖,1775541802,31539296
14:03:24,29.65,5,买,1775541804,31541467
14:03:27,29.60,2,买,1775541807,31545948
14:03:31,29.68,50,卖,1775541811,31550950
14:03:34,29.68,1,卖,1775541814,31555766
14:03:34,29.68,4,卖,1775541814,31555746
14:03:46,29.68,6,卖,1775541826,31572562
14:03:46,29.68,1,卖,1775541826,31572552
14:03:48,29.71,2,卖,1775541828,31574506
14:03:49,29.68,1,卖,1775541829,31577107
14:03:55,29.68,1,卖,1775541835,31585414
14:03:58,29.68,1,卖,1775541838,31589984
14:03:58,29.68,1,卖,1775541838,31589979
14:03:58,29.68,1,卖,1775541838,31589676
14:04:00,29.67,10,卖,1775541840,31594879
14:04:00,29.67,1,卖,1775541840,31594800
14:04:03,29.67,9,卖,1775541843,31611220
14:04:03,29.67,1,卖,1775541843,31611000
14:04:03,29.67,3,卖,1775541843,31610909
14:04:04,29.66,2,卖,1775541844,31617896
14:04:06,29.65,1,卖,1775541846,31627427
14:04:06,29.66,2,卖,1775541846,31627409
14:04:06,29.66,2,卖,1775541846,31627300
14:04:06,29.65,2,卖,1775541846,31626886
14:04:06,29.66,10,卖,1775541846,31626808
14:04:06,29.66,8,卖,1775541846,31625557
14:04:06,29.66,10,卖,1775541846,31625529
14:04:09,29.65,11,卖,1775541849,31634397
14:04:09,29.65,10,卖,1775541849,31633945
14:04:13,29.65,2,卖,1775541853,31641822
14:04:13,29.58,4,卖,1775541853,31641801
14:04:14,29.64,2,卖,1775541854,31642400
14:04:14,29.58,1,卖,1775541854,31642283
14:04:16,29.65,1,卖,1775541856,31645674
14:04:16,29.64,3,买,1775541856,31645521
14:04:16,29.67,10,买,1775541856,31645402
14:04:17,29.65,6,买,1775541857,31647602
14:04:24,29.65,5,买,1775541864,31658840
14:04:24,29.58,2,卖,1775541864,31658567
14:04:29,29.65,85,卖,1775541869,31666842
14:04:31,29.65,22,卖,1775541871,31669701
14:04:33,29.60,3,买,1775541873,31671983
14:04:36,29.63,4,买,1775541876,31677064
14:04:43,29.65,2,卖,1775541883,31688476
14:04:50,29.64,23,卖,1775541890,31698092
14:04:55,29.64,1,卖,1775541895,31705236
14:04:55,29.64,1,卖,1775541895,31705220
14:04:57,29.30,4,买,1775541897,31707955
14:05:05,29.63,84,卖,1775541905,31720243
14:05:06,29.63,2,卖,1775541906,31721880
14:05:06,32.92,1,卖,1775541906,31721606
14:05:09,29.52,2,买,1775541909,31725936
14:05:09,29.62,2,买,1775541909,31725518
14:05:09,29.62,2,卖,1775541909,31725465
14:05:10,29.64,10,卖,1775541910,31727217
14:05:10,29.60,1,买,1775541910,31726415
14:05:20,29.55,10,买,1775541920,31741833
14:05:24,29.33,1,买,1775541924,31747565
14:05:24,29.61,1,买,1775541924,31747442
14:05:33,29.62,10,卖,1775541933,31764301
14:05:36,29.61,9,买,1775541936,31770951
14:05:36,29.61,10,卖,1775541936,31770888
14:05:37,29.60,1,买,1775541937,31772978
14:05:37,29.60,1,买,1775541937,31772966
14:05:37,29.60,1,买,1775541937,31772962
14:05:37,29.60,8,买,1775541937,31772958
14:05:37,29.60,23,买,1775541937,31772945
14:05:37,29.60,11,买,1775541937,31772910
14:05:37,29.60,81,卖,1775541937,31772853
14:05:38,29.60,1,买,1775541938,31775496
14:05:38,29.60,1,买,1775541938,31775490
14:05:38,29.56,2,卖,1775541938,31775461
14:05:42,29.60,1,买,1775541942,31782821
14:05:42,29.59,1,买,1775541942,31782410
14:05:42,29.59,1,买,1775541942,31782409
14:05:42,29.59,1,买,1775541942,31782283
14:05:42,29.59,1,买,1775541942,31782224
14:05:42,29.59,1,买,1775541942,31782223
14:05:42,29.59,1,买,1775541942,31782207
14:05:42,29.59,1,买,1775541942,31782202
14:05:42,29.59,1,买,1775541942,31782196
14:05:42,29.59,1,买,1775541942,31782188
14:05:42,29.59,1,买,1775541942,31782183
14:05:49,29.55,1,卖,1775541949,31793696
14:05:49,29.60,2,买,1775541949,31792947
14:05:49,29.60,3,买,1775541949,31792941
14:05:49,29.60,3,买,1775541949,31792930
14:05:49,29.60,1,买,1775541949,31792920
14:05:55,29.57,2,买,1775541955,31803069
14:06:05,29.59,1,买,1775541965,31821527
14:06:06,29.59,4,买,1775541966,31824961
14:06:08,29.55,1,买,1775541968,31827738
14:06:15,29.60,2,买,1775541975,31839638
14:06:15,29.58,15,卖,1775541975,31839616
14:06:31,28.85,2,买,1775541991,31862441
14:06:53,29.62,1,买,1775542013,31892660
14:06:55,29.56,2,卖,1775542015,31895977
14:07:02,29.59,1,买,1775542022,31907254
14:07:09,29.59,4,买,1775542029,31919288
14:07:21,29.55,1,卖,1775542041,31937300
14:07:52,29.48,2,买,1775542072,32009412
14:07:53,29.60,14,买,1775542073,32010500
14:07:53,29.60,5,买,1775542073,32010398
14:08:00,29.62,2,买,1775542080,32022255
14:08:00,29.61,2,买,1775542080,32022208
14:08:05,29.62,1,买,1775542085,32036882
14:08:05,29.61,1,买,1775542085,32036757
14:08:06,29.71,7,卖,1775542086,32040772
14:08:12,29.63,2,卖,1775542092,32054888
14:08:29,29.62,2,买,1775542109,32082399
14:08:29,29.61,10,买,1775542109,32082389
14:08:46,29.62,1,卖,1775542126,32107454
14:08:52,29.62,60,买,1775542132,32115784
14:08:54,29.60,6,买,1775542134,32120144
14:08:58,29.61,1,卖,1775542138,32126459
14:09:02,29.63,2,买,1775542142,32132083
14:09:04,29.62,5,买,1775542144,32134392
14:09:12,29.62,10,买,1775542152,32146214
14:09:19,29.67,50,卖,1775542159,32156339
14:09:25,29.64,2,卖,1775542165,32164533
14:09:32,29.63,2,买,1775542172,32180467
14:09:33,29.51,8,买,1775542173,32183715
14:09:33,29.63,7,买,1775542173,32182957
14:09:36,29.62,10,卖,1775542176,32194930
14:09:42,29.67,1,卖,1775542182,32206998
14:09:51,29.62,3,买,1775542191,32218703
14:09:59,29.62,10,买,1775542199,32239976
14:10:06,29.63,21,卖,1775542206,32253262
14:10:07,29.62,6,买,1775542207,32256461
14:10:09,29.63,5,卖,1775542209,32259623
14:10:16,29.58,1,卖,1775542216,32271740
14:10:16,29.60,20,买,1775542216,32269977
14:10:22,29.67,1,买,1775542222,32283122
14:10:36,29.63,2,买,1775542236,32304915
14:10:37,29.64,2,卖,1775542237,32306218
14:10:46,29.62,10,买,1775542246,32319758
14:10:49,29.63,1,卖,1775542249,32325080
14:10:49,29.61,51,买,1775542249,32324225
14:10:54,29.64,24,买,1775542254,32332457
14:10:54,29.62,1,买,1775542254,32332434
14:11:10,29.65,35,买,1775542270,32359213
14:11:10,29.63,1,买,1775542270,32359195
14:11:10,29.66,2,卖,1775542270,32358541
14:11:13,29.63,10,买,1775542273,32363740
14:11:15,29.65,9,买,1775542275,32367153
14:11:15,29.65,3,买,1775542275,32367151
14:11:15,29.65,1,买,1775542275,32367148
14:11:15,29.65,1,买,1775542275,32367138
14:11:15,29.65,11,买,1775542275,32367136
14:11:15,29.65,3,买,1775542275,32367133
14:11:15,29.65,1,买,1775542275,32367124
14:11:15,29.64,12,买,1775542275,32367117
14:11:16,29.67,6,买,1775542276,32368529
14:11:17,29.62,7,买,1775542277,32370125
14:11:18,29.63,1,买,1775542278,32372203
14:11:23,29.65,2,买,1775542283,32380590
14:11:23,29.65,1,买,1775542283,32380584
14:11:24,29.66,5,卖,1775542284,32382026
14:11:33,29.65,2,卖,1775542293,32398018
14:11:52,29.65,2,买,1775542312,32425633
14:11:52,29.67,2,卖,1775542312,32425618
14:11:53,29.66,50,买,1775542313,32427972
14:11:53,29.65,1,买,1775542313,32427578
14:11:55,29.66,2,买,1775542315,32431232
14:11:58,29.67,1,卖,1775542318,32437631
14:12:00,29.66,15,卖,1775542320,32440272
14:12:15,29.67,10,买,1775542335,32463596
14:12:22,29.66,1,买,1775542342,32473994
14:12:22,29.67,1,卖,1775542342,32473887
14:12:23,29.66,2,买,1775542343,32475632
14:12:23,29.67,8,买,1775542343,32475626
14:12:28,29.67,1,卖,1775542348,32482005
14:12:34,29.67,3,卖,1775542354,32490370
14:12:37,29.67,2,卖,1775542357,32494683
14:12:42,29.70,1,卖,1775542362,32504479
14:12:46,29.66,1,卖,1775542366,32510892
14:12:46,29.67,2,卖,1775542366,32510887
14:12:46,29.67,1,卖,1775542366,32510870
14:12:46,29.67,1,卖,1775542366,32510867
14:12:46,29.67,1,卖,1775542366,32510862
14:12:46,29.67,3,卖,1775542366,32510835
14:12:48,29.66,1,卖,1775542368,32514052
14:12:48,29.66,1,卖,1775542368,32514049
14:12:48,29.66,1,卖,1775542368,32514047
14:12:48,29.66,4,卖,1775542368,32513970
14:12:48,29.66,1,卖,1775542368,32513306
14:12:48,29.66,1,卖,1775542368,32513304
14:12:48,29.66,5,卖,1775542368,32513274
14:12:48,29.66,1,卖,1775542368,32513263
14:12:48,29.66,11,卖,1775542368,32513244
14:12:49,29.67,2,卖,1775542369,32515068
14:12:51,29.66,1,卖,1775542371,32518587
14:12:52,29.67,1,卖,1775542372,32520243
14:12:52,29.67,2,卖,1775542372,32520241
14:12:52,29.67,3,卖,1775542372,32519870
14:12:52,29.67,1,卖,1775542372,32519867
14:12:54,29.66,1,卖,1775542374,32523046
14:13:04,29.61,10,买,1775542384,32537273
14:13:04,29.67,8,卖,1775542384,32536912
14:13:04,29.67,1,卖,1775542384,32536911
14:13:07,29.67,2,卖,1775542387,32541726
14:13:07,29.67,2,卖,1775542387,32541658
14:13:07,29.67,5,卖,1775542387,32541657
14:13:08,29.63,10,买,1775542388,32542990
14:13:09,29.68,2,卖,1775542389,32543872
14:13:10,29.67,2,卖,1775542390,32545776
14:13:10,29.67,1,卖,1775542390,32545666
14:13:10,29.65,1,买,1775542390,32545635
14:13:10,29.67,2,卖,1775542390,32545385
14:13:10,29.67,2,卖,1775542390,32545382
14:13:10,29.67,1,卖,1775542390,32545373
14:13:13,29.67,1,卖,1775542393,32549304
14:13:13,29.67,1,卖,1775542393,32549032
14:13:13,29.67,1,卖,1775542393,32549007
14:13:16,29.67,2,卖,1775542396,32553407
14:13:16,29.66,2,卖,1775542396,32552655
14:13:18,29.66,10,卖,1775542398,32555505
14:13:28,29.66,1,卖,1775542408,32569944
14:13:31,29.66,3,卖,1775542411,32573576
14:13:31,29.66,2,卖,1775542411,32573573
14:13:34,29.66,1,卖,1775542414,32577889
14:13:37,29.66,1,卖,1775542417,32581338
14:13:37,29.66,2,卖,1775542417,32581335
14:13:39,29.68,1,卖,1775542419,32583267
14:13:39,29.66,2,买,1775542419,32582783
14:13:40,29.66,1,卖,1775542420,32584855
14:13:43,29.66,2,卖,1775542423,32588424
14:13:46,29.66,2,卖,1775542426,32592377
14:13:49,29.66,1,卖,1775542429,32596186
14:13:49,29.66,2,卖,1775542429,32596072
14:13:49,29.65,1,卖,1775542429,32595686
14:13:49,29.65,1,卖,1775542429,32595518
14:13:49,29.65,1,卖,1775542429,32595484
14:13:52,29.65,2,卖,1775542432,32599418
14:13:52,29.65,2,卖,1775542432,32599415
14:13:52,29.65,3,卖,1775542432,32598998
14:13:53,29.64,1,买,1775542433,32600737
14:14:02,29.62,2,买,1775542442,32613776
14:14:04,29.65,2,卖,1775542444,32618112
14:14:09,29.60,4,卖,1775542449,32636889
14:14:10,29.65,2,卖,1775542450,32638676
14:14:13,29.65,1,卖,1775542453,32644452
14:14:13,29.65,4,卖,1775542453,32644186
14:14:15,29.65,1,卖,1775542455,32648321
14:14:25,29.65,3,卖,1775542465,32665677
14:14:25,29.65,2,卖,1775542465,32665661
14:14:25,29.66,2,卖,1775542465,32665494
14:14:28,29.65,1,卖,1775542468,32670086
14:14:31,29.65,3,卖,1775542471,32675312
14:14:32,29.54,5,买,1775542472,32676197
14:14:33,29.66,1,买,1775542473,32678276
14:14:36,29.65,1,买,1775542476,32683626
14:14:40,29.65,1,卖,1775542480,32690942
14:14:43,29.65,1,卖,1775542483,32695161
14:14:51,29.65,1,买,1775542491,32705262
14:14:52,29.65,1,卖,1775542492,32707855
14:14:52,29.65,1,卖,1775542492,32707809
14:14:52,29.65,1,卖,1775542492,32707797
14:14:55,29.65,2,卖,1775542495,32712836
14:14:58,29.65,2,卖,1775542498,32717239
14:14:58,29.65,2,卖,1775542498,32717230
14:15:01,29.65,1,卖,1775542501,32722376
14:15:04,29.64,1,卖,1775542504,32729117
14:15:07,29.64,5,买,1775542507,32737989
14:15:09,29.64,2,买,1775542509,32744158
14:15:09,29.64,2,买,1775542509,32744140
14:15:12,29.70,2,卖,1775542512,32752798
14:15:18,29.65,2,买,1775542518,32765328
14:15:25,29.65,1,卖,1775542525,32777760
14:15:28,29.64,10,卖,1775542528,32781503
14:15:40,29.65,3,卖,1775542540,32799497
14:15:40,29.66,2,卖,1775542540,32798973
14:15:41,29.63,1,买,1775542541,32800955
14:15:42,29.64,10,卖,1775542542,32801437
14:15:46,29.59,1,卖,1775542546,32809171
14:15:52,29.63,1,卖,1775542552,32819768
14:15:52,29.63,1,买,1775542552,32819658
14:15:53,29.63,1,买,1775542553,32819883
14:15:56,29.64,1,买,1775542556,32823988
14:16:06,29.64,2,卖,1775542566,32841782
14:16:08,29.63,6,买,1775542568,32843928
14:16:16,29.64,1,卖,1775542576,32861103
14:16:16,29.64,2,卖,1775542576,32861038
14:16:16,29.64,5,卖,1775542576,32861037
14:16:16,29.64,4,卖,1775542576,32861012
14:16:18,29.63,1,卖,1775542578,32864902
14:16:19,29.64,3,卖,1775542579,32866599
14:16:19,29.63,1,卖,1775542579,32866556
14:16:19,29.64,4,卖,1775542579,32866496
14:16:19,29.64,2,卖,1775542579,32866478
14:16:19,29.64,1,卖,1775542579,32866477
14:16:19,29.64,1,卖,1775542579,32866472
14:16:21,29.63,10,卖,1775542581,32870195
14:16:22,29.64,1,卖,1775542582,32873291
14:16:22,29.64,3,卖,1775542582,32873063
14:16:22,29.64,3,卖,1775542582,32873051
14:16:22,29.64,2,卖,1775542582,32873050
14:16:22,29.64,2,卖,1775542582,32873043
14:16:22,29.64,1,卖,1775542582,32873038
14:16:22,29.64,1,卖,1775542582,32873036
14:16:23,29.63,2,卖,1775542583,32874117
14:16:24,29.63,10,卖,1775542584,32875564
14:16:29,29.58,1,卖,1775542589,32883595
14:16:34,29.63,8,卖,1775542594,32891619
14:16:34,29.63,3,卖,1775542594,32891599
14:16:36,29.62,2,买,1775542596,32894834
14:16:37,29.63,4,卖,1775542597,32896794
14:16:37,29.63,2,卖,1775542597,32896786
14:16:39,29.62,1,卖,1775542599,32898704
14:16:40,29.58,4,卖,1775542600,32901149
14:16:40,29.63,1,卖,1775542600,32900993
14:16:40,29.63,2,卖,1775542600,32900868
14:16:40,29.63,5,卖,1775542600,32900866
14:16:40,29.63,3,卖,1775542600,32900855
14:16:40,29.63,7,卖,1775542600,32900488
14:16:43,29.63,4,卖,1775542603,32905590
14:16:46,29.63,1,卖,1775542606,32910243
14:16:48,29.62,10,卖,1775542608,32912280
14:16:50,29.57,1,卖,1775542610,32915740
14:16:52,29.62,3,卖,1775542612,32918539
14:16:52,29.62,2,卖,1775542612,32918508
14:16:52,29.62,1,卖,1775542612,32918500
14:16:52,29.62,1,卖,1775542612,32918498
14:16:52,29.62,1,卖,1775542612,32918496
14:16:52,29.62,3,卖,1775542612,32918495
14:16:52,29.62,1,卖,1775542612,32918204
14:16:52,29.62,1,卖,1775542612,32918084
14:16:55,29.62,3,卖,1775542615,32922855
14:16:55,29.62,1,卖,1775542615,32922805
14:16:55,29.62,2,卖,1775542615,32922804
14:16:55,29.62,2,卖,1775542615,32922803
14:16:55,29.62,1,卖,1775542615,32922798
14:16:55,29.62,3,卖,1775542615,32922797
14:16:55,29.59,1,买,1775542615,32921755
14:16:56,29.57,2,卖,1775542616,32923981
14:16:57,29.61,2,卖,1775542617,32925763
14:16:57,29.61,12,买,1775542617,32925290
14:16:58,29.61,1,卖,1775542618,32927342
14:16:58,29.62,1,卖,1775542618,32926812
14:16:58,29.62,9,卖,1775542618,32926789
14:16:58,29.62,1,卖,1775542618,32926784
14:16:58,29.62,1,卖,1775542618,32926768
14:16:59,29.61,8,买,1775542619,32927555
14:17:00,29.61,1,买,1775542620,32929751
14:17:01,29.62,3,卖,1775542621,32932377
14:17:01,29.62,9,卖,1775542621,32931777
14:17:02,29.62,1,卖,1775542622,32932426
14:17:04,29.62,2,卖,1775542624,32936373
14:17:04,29.61,1,卖,1775542624,32936208
14:17:05,29.59,6,买,1775542625,32938156
14:17:17,29.61,1,卖,1775542637,32956136
14:17:20,29.61,3,卖,1775542640,32960773
14:17:25,29.62,2,卖,1775542645,32967127
14:17:25,29.61,3,卖,1775542645,32966633
14:17:29,29.61,2,卖,1775542649,32971942
14:17:31,29.61,1,卖,1775542651,32975551
14:17:32,29.61,3,卖,1775542652,32976521
14:17:34,29.62,1,买,1775542654,32979235
14:17:34,29.61,2,卖,1775542654,32978984
