股票代码,股票名称,现价,总市值(亿),流通市值(亿),PE(动),净利润(亿),年度涨跌幅(%),单周最大涨幅(%),单周最大跌幅(%),平均换手率(%),峰值换手率(%),价格区间高,价格区间低,价格波幅(%),波段次数,放量日数,最长连续放量,高位放量日,最大量比,平均放量倍数
600721,百花医药,10.45,40.19,40.19,92.24,0.44,64.05,21.34,-21.65,32.74,106.47,12.6,5.97,111.06,25,20,6,8,5.66,2.9
002769,普路通,13.75,51.33,51.29,106.96,0.48,99.85,21.04,-17.08,21.92,83.31,14.23,5.49,159.2,27,27,7,12,6.24,3.0
603682,锦和商管,7.59,35.86,35.86,31.32,1.14,44.85,14.99,-17.87,15.04,55.22,7.72,3.91,97.44,29,8,7,4,4.37,2.79
603282,亚光股份,22.88,30.62,14.69,23.21,1.32,55.86,10.21,-8.82,15.36,58.2,22.88,12.48,83.33,23,17,6,6,5.74,3.16
003007,直真科技,54.34,55.33,39.06,-87.16,,81.56,21.0,-18.18,26.72,94.92,54.34,23.94,126.98,29,28,7,17,7.28,2.91
603598,引力传媒,31.37,84.56,84.47,311.5,0.27,53.77,52.62,-12.51,28.28,107.36,31.37,13.59,130.83,25,18,6,8,4.11,2.97
603739,蔚蓝生物,16.74,42.36,42.36,51.42,0.82,42.83,13.23,-7.64,13.53,79.32,17.38,10.82,60.63,25,23,7,13,5.52,3.06
000710,贝瑞基因,14.45,51.08,47.62,-72.89,,78.4,34.39,-16.01,37.82,117.15,19.55,7.56,158.6,25,21,6,6,5.03,2.63
002451,摩恩电气,12.35,54.42,54.23,578.9,0.09,95.41,48.57,-23.34,23.57,170.17,15.19,5.09,198.43,31,10,8,9,6.95,3.93
002135,东南网架,5.63,62.8,58.77,92.51,0.68,37.65,12.11,-8.18,5.99,14.32,5.63,3.66,53.83,31,16,4,6,4.6,2.68
688710,益诺思,69.48,97.95,63.01,-496.78,,106.17,44.03,-13.56,18.86,61.26,72.0,28.78,150.17,29,18,5,6,4.22,2.59
920021,流金科技,10.44,32.26,24.31,-197.99,,80.62,42.62,-15.58,34.35,106.63,12.36,4.93,150.71,29,13,5,7,6.49,3.31
300254,仟源医药,11.97,30.66,27.04,102.98,0.3,43.7,15.36,-12.83,33.84,134.47,14.23,7.44,91.26,27,22,5,7,6.17,2.72
300406,九强生物,15.23,89.29,64.64,24.58,3.63,25.14,13.92,-7.94,6.84,26.75,17.07,11.44,49.21,23,10,4,6,6.8,3.05
301668,昊创瑞通,55.48,61.03,12.79,49.59,1.23,-8.39,15.18,-17.85,86.96,253.95,74.5,46.9,58.85,11,1,1,0,3.31,3.31
301055,张小泉,24.12,37.63,37.63,74.31,0.51,61.12,17.85,-10.15,9.13,37.34,25.48,11.69,117.96,25,19,7,7,5.9,2.9
300871,回盛生物,25.06,50.7,50.7,20.24,2.5,152.11,101.87,-22.92,29.3,116.32,38.68,8.59,350.29,23,25,12,12,4.89,2.94
688679,通源环境,36.0,47.41,47.41,-211.72,,268.85,29.96,-16.89,11.43,27.06,39.0,8.25,372.73,23,19,4,5,3.18,2.42
300553,集智股份,50.59,56.17,42.62,132.57,0.42,115.28,36.52,-13.35,28.63,88.48,53.8,18.45,191.6,31,15,6,5,4.26,2.69
301120,新特电气,21.91,81.38,47.9,161.78,0.5,157.76,26.98,-14.81,51.42,169.59,24.2,7.19,236.58,27,28,9,7,4.69,2.97
301348,蓝箭电子,24.06,57.74,37.33,-163.42,,18.64,10.37,-7.65,27.5,86.89,26.02,17.08,52.34,33,18,7,11,6.59,3.02
301408,华人健康,24.8,99.2,36.99,47.47,2.09,130.7,55.91,-17.24,46.49,174.51,27.6,9.68,185.12,27,23,10,11,6.17,3.17
301117,佳缘科技,70.4,90.93,55.93,-713.0,,193.82,63.29,-24.21,56.16,184.21,78.49,16.21,384.21,29,19,9,7,3.13,2.48
301159,三维天地,51.49,39.83,27.3,-39.71,,64.09,29.05,-10.9,27.68,100.76,57.4,23.42,145.09,29,16,10,11,5.82,3.42
920394,民士达,50.74,74.21,73.66,61.04,1.22,125.61,38.65,-21.41,28.3,127.41,56.64,19.16,195.62,25,13,5,4,3.31,2.51
301520,万邦医药,46.21,30.81,10.36,69.78,0.44,22.05,9.83,-10.49,28.91,130.56,50.83,33.45,51.96,23,16,6,4,7.77,3.04
002206,海 利 得,6.69,77.75,57.07,14.05,5.53,57.78,10.95,-11.37,16.01,55.18,6.85,3.59,90.81,29,12,6,2,6.39,3.54
301045,天禄科技,33.6,37.07,21.49,110.01,0.34,44.33,15.42,-11.01,19.98,61.68,35.55,16.5,115.45,27,17,5,7,5.26,3.04
002677,浙江美大,10.15,65.57,54.29,274.84,0.24,44.38,12.18,-8.01,8.6,36.92,10.44,6.32,65.19,29,19,7,15,7.99,3.11
300141,和顺电气,19.02,49.04,48.45,-193.61,,109.93,29.51,-16.49,20.45,89.7,21.2,6.61,220.73,31,24,5,12,3.77,2.63
688560,明冠新材,17.3,34.83,34.83,-35.38,,44.65,23.95,-12.11,10.44,32.37,17.79,10.78,65.03,31,16,7,8,4.9,2.88
300485,赛升药业,12.16,58.57,33.3,84.71,0.69,80.42,36.35,-14.83,32.62,120.91,17.49,6.31,177.18,27,18,9,0,5.9,3.13
920088,科力股份,37.37,32.91,11.88,81.31,0.4,65.65,37.88,-20.0,66.71,296.05,67.91,19.05,256.48,29,28,13,11,4.26,2.87
688335,复洁科技,37.55,55.59,55.59,1718.9,0.03,343.33,44.87,-14.96,10.95,42.85,38.0,7.53,404.65,27,15,6,4,4.2,2.74
920809,安达科技,7.76,46.49,35.63,-14.35,,54.27,20.38,-18.3,22.73,100.99,9.68,4.23,128.84,25,21,7,6,4.21,2.77
920018,宏远股份,30.51,38.85,13.49,39.46,0.98,-12.63,7.62,-8.77,33.35,195.32,47.9,26.53,80.55,9,9,4,3,4.0,2.81
301019,宁波色母,25.65,42.31,26.83,38.46,1.1,70.77,15.09,-10.25,19.06,66.68,29.89,12.25,144.0,31,21,6,3,4.57,2.83
001328,登康口腔,40.6,69.9,17.48,38.58,1.81,17.99,19.47,-10.02,23.53,63.38,58.69,30.76,90.8,31,7,2,1,2.49,2.29
001896,豫能控股,6.38,97.34,97.34,25.37,3.84,63.17,25.1,-16.02,10.87,43.92,7.2,3.51,105.13,29,22,9,8,5.79,2.68
300639,凯普生物,6.09,39.37,38.68,-23.13,,8.36,7.22,-11.61,7.24,17.92,6.98,4.6,51.74,23,12,5,6,5.46,2.93
301062,上海艾录,8.97,38.78,27.95,-60.62,,-17.48,7.36,-11.25,13.47,27.85,12.93,6.81,89.87,29,9,3,1,4.02,3.02
300882,万胜智能,21.77,62.31,57.98,28.46,2.19,43.41,11.76,-21.97,12.06,42.09,25.88,12.5,107.04,31,14,4,2,6.4,3.52
301016,雷尔伟,25.35,55.36,52.51,92.82,0.6,74.35,33.97,-13.18,16.47,74.76,27.6,13.58,103.24,33,26,10,12,4.9,2.87
300016,北陆药业,10.0,56.29,56.21,95.56,0.59,66.11,16.12,-13.78,26.14,83.5,11.98,5.37,123.09,23,20,10,2,6.85,3.4
301337,亚华电子,34.0,35.43,12.58,-456.71,,20.06,14.47,-10.56,31.95,115.14,36.57,22.26,64.29,33,20,8,11,5.2,3.11
002166,莱茵生物,9.22,68.38,68.21,72.85,0.94,22.44,8.15,-8.92,13.66,58.2,10.52,6.66,57.96,27,22,4,11,5.52,3.01
300192,科德教育,25.0,82.29,81.16,66.75,1.23,52.81,22.38,-13.95,33.66,119.95,27.68,12.24,126.14,29,20,7,10,4.87,2.56
002278,神开股份,15.25,59.48,50.93,118.1,0.5,183.46,61.49,-18.69,64.44,192.91,15.88,4.83,228.78,27,20,6,10,6.5,3.54
300584,海辰药业,56.16,67.39,46.11,154.67,0.44,189.19,51.77,-23.2,54.1,191.31,81.88,15.44,430.31,29,17,10,2,5.06,3.19
603608,天创时尚,10.36,43.48,43.48,-624.07,,181.52,23.65,-14.43,12.08,75.87,11.33,3.42,231.29,23,17,5,9,5.41,3.05
605287,德才股份,30.76,43.06,43.06,65.82,0.65,163.13,24.05,-11.71,13.02,36.05,33.23,10.11,228.68,19,18,5,1,4.01,2.67
301162,国能日新,63.75,84.52,54.33,84.04,1.01,87.5,13.81,-9.68,13.13,39.63,64.98,32.88,97.63,23,17,5,5,3.54,2.53
002772,众兴菌业,15.62,61.42,60.94,22.54,2.72,129.37,27.24,-10.47,17.18,62.7,16.78,6.31,165.93,26,19,7,3,5.47,3.06
301518,长华化学,39.55,55.44,21.16,54.66,1.01,141.6,31.51,-15.41,54.08,186.23,47.6,15.61,204.93,29,23,13,5,6.76,2.88
688680,海优新材,52.15,43.82,43.82,-15.82,,69.87,35.12,-17.02,14.21,50.43,54.94,28.06,95.79,27,10,5,5,5.1,3.32
688191,智洋创新,36.29,84.07,84.07,137.23,0.61,185.3,16.29,-12.51,8.81,22.35,39.84,10.31,286.42,31,11,3,2,3.42,2.36
688073,毕得医药,72.93,66.28,31.53,41.52,1.6,53.15,18.87,-13.89,14.26,30.9,82.88,33.44,147.85,25,9,9,2,2.98,2.4
920037,广信科技,92.18,84.31,27.25,42.16,2.0,31.67,23.83,-9.8,41.84,147.05,116.66,49.34,136.44,17,4,4,2,3.17,2.51
300937,药易购,40.41,38.66,25.43,-346.97,,67.89,35.07,-18.78,31.88,108.23,44.38,20.59,115.54,25,18,7,6,7.22,3.23
301279,金道科技,35.52,46.08,34.83,67.85,0.68,116.19,14.54,-17.31,39.13,129.53,38.0,12.93,193.89,31,24,9,6,5.2,2.99
688358,祥生医疗,39.55,44.35,44.29,35.41,1.25,53.24,24.68,-11.09,7.13,30.29,40.97,21.79,88.02,29,13,4,6,4.83,3.03
301446,福事特,37.7,39.21,11.98,44.23,0.89,90.21,14.38,-13.54,35.58,118.99,38.35,16.57,131.44,31,14,6,4,5.65,3.18
002609,捷顺科技,11.01,70.84,50.58,74.21,0.95,40.97,13.86,-8.45,14.58,37.99,12.63,6.98,80.95,27,12,6,4,5.32,3.17
605155,西大门,18.66,35.7,34.86,30.45,1.17,80.64,15.52,-10.66,13.17,65.56,19.59,9.4,108.4,29,26,6,11,4.92,3.02
688293,奥浦迈,55.76,63.47,63.47,96.31,0.66,43.97,23.89,-10.86,6.62,17.7,67.8,31.42,115.79,23,13,6,0,3.38,2.69
300440,运达科技,13.01,57.18,56.96,107.03,0.53,68.96,18.7,-9.07,13.0,30.62,15.46,6.42,140.81,29,10,5,3,3.85,2.75
002542,中化岩土,3.86,69.72,67.89,-17.69,,16.97,18.37,-12.86,18.72,75.04,5.18,2.6,99.23,27,22,5,7,4.55,3.23
603097,江苏华辰,30.44,50.27,48.7,52.22,0.96,42.24,20.53,-12.51,15.65,45.5,31.69,18.85,68.12,27,19,7,6,4.2,2.61
300642,透景生命,21.94,35.66,30.21,463.15,0.08,59.1,29.53,-18.56,25.78,101.59,32.8,11.36,188.73,25,19,8,2,4.47,2.71
002298,中电鑫龙,12.2,90.29,80.6,248.4,0.36,155.77,42.97,-20.28,63.84,210.19,14.99,4.06,269.21,23,28,7,9,5.11,2.97
603079,圣达生物,20.03,37.86,37.86,53.24,0.71,46.63,15.36,-7.26,16.75,80.84,22.0,12.27,79.3,25,16,7,6,4.62,2.97
688020,方邦股份,84.9,69.93,69.93,-196.57,,151.93,36.99,-11.61,13.84,62.6,87.4,26.01,236.02,29,14,6,2,4.49,2.89
300043,星辉娱乐,7.0,87.09,87.05,24.35,3.58,84.7,25.95,-9.76,33.78,109.71,8.19,2.74,198.91,27,18,11,6,4.47,2.68
300711,广哈通信,30.69,76.47,76.24,161.85,0.47,25.83,25.73,-11.06,12.02,29.09,35.14,17.42,101.72,31,16,6,6,5.21,2.93
301509,金凯生科,37.95,45.71,21.53,33.15,1.38,58.32,19.23,-17.85,38.6,103.25,46.61,21.7,114.79,31,19,4,4,4.15,2.56
300653,正海生物,22.41,40.34,40.34,44.89,0.9,13.58,12.16,-10.14,7.38,24.17,23.95,18.63,28.56,27,18,4,10,4.35,2.68
301388,欣灵电气,34.57,35.42,9.46,148.76,0.24,47.74,32.74,-16.41,56.81,320.79,43.84,16.9,159.41,29,20,10,9,4.95,3.14
300685,艾德生物,22.82,89.35,88.91,25.53,3.5,11.32,15.35,-10.83,9.35,26.18,26.87,18.97,41.64,27,11,4,4,4.64,2.75
603191,望变电气,17.43,57.93,57.53,53.68,1.08,24.15,14.58,-15.71,16.79,68.83,18.71,10.55,77.35,31,14,7,7,4.18,2.94
603090,宏盛股份,69.9,69.9,69.9,81.43,0.86,281.97,35.4,-12.8,24.07,74.48,73.51,16.07,357.44,27,15,7,5,4.54,2.67
301618,长联科技,53.95,48.67,17.89,108.05,0.45,-6.97,17.8,-13.67,24.57,77.76,68.26,43.24,57.86,31,14,4,9,5.22,2.77
603896,寿仙谷,20.79,41.21,41.21,40.49,1.02,5.53,9.8,-6.14,5.77,16.07,23.5,17.95,30.92,27,10,2,5,5.91,2.81
000931,中 关 村,5.27,39.69,39.58,60.15,0.66,16.59,11.38,-10.45,8.09,25.06,5.86,3.92,49.49,33,10,4,2,6.41,3.19
301211,亨迪药业,13.59,56.75,56.75,203.33,0.28,14.2,16.56,-14.58,22.12,93.0,16.95,9.21,84.04,27,19,8,9,7.83,3.39
688265,南模生物,49.44,38.55,38.55,108.01,0.36,107.73,42.48,-17.91,7.6,26.12,72.72,21.1,244.64,35,16,5,3,3.38,2.56
603918,金桥信息,20.15,73.63,73.57,-92.6,,58.66,37.16,-16.99,36.17,136.45,24.53,10.95,124.02,25,15,4,3,4.91,2.85
301548,崇德科技,64.91,56.47,17.03,41.5,1.36,54.07,16.52,-12.83,40.24,101.16,66.88,36.07,85.42,31,21,4,11,4.48,2.64
920564,天润科技,36.49,32.51,14.78,-252.75,,179.4,51.04,-26.28,47.66,113.59,43.4,12.08,259.27,27,26,10,11,4.75,2.75
603190,亚通精工,28.43,35.41,11.52,25.8,1.37,28.82,7.83,-12.36,33.67,115.54,29.17,17.06,70.98,27,14,6,3,6.36,3.6
688117,圣诺生物,46.1,72.55,72.55,42.84,1.69,177.71,21.72,-7.63,19.97,57.71,47.94,15.75,204.38,25,15,8,5,4.87,2.83
300758,七彩化学,14.04,57.01,51.43,58.26,0.98,1.74,13.25,-11.07,25.63,84.35,18.57,11.7,58.72,29,12,6,2,3.72,2.6
603630,拉芳家化,22.58,50.85,50.85,303.69,0.17,86.61,25.94,-10.43,17.02,48.34,31.19,11.12,180.49,31,16,10,2,4.2,2.74
300906,日月明,37.95,30.36,27.4,62.46,0.49,46.75,33.67,-14.29,15.48,53.78,41.5,19.49,112.93,31,16,6,9,6.15,3.26
301077,星华新材,33.05,56.21,31.53,39.09,1.44,82.29,23.19,-11.75,25.75,74.87,34.45,15.74,118.87,31,24,11,8,5.47,2.83
300562,乐心医疗,16.0,34.98,25.95,39.94,0.88,25.69,12.05,-19.44,32.34,121.42,18.82,10.72,75.56,25,12,4,2,5.48,2.86
301609,山大电力,46.41,75.59,16.13,64.93,1.16,-17.63,8.62,-14.39,49.02,185.2,88.44,40.9,116.23,15,6,5,4,3.64,3.06
301168,通灵股份,47.24,56.69,45.03,95.07,0.6,62.28,17.94,-11.72,18.08,57.69,50.79,22.1,129.82,31,14,5,3,4.5,2.57
600367,红星发展,18.95,64.64,61.01,45.15,1.43,44.33,16.28,-13.53,31.82,103.02,20.01,10.95,82.74,29,22,10,8,6.03,3.01
603683,晶华新材,27.55,80.01,78.79,93.65,0.85,178.0,18.94,-10.95,21.34,80.04,36.61,9.12,301.43,17,10,4,2,4.51,2.73
603316,诚邦股份,15.86,41.91,41.91,-433.43,,253.23,42.23,-21.43,29.38,108.64,17.89,4.1,336.34,25,19,6,0,5.61,3.38
688226,威腾电气,40.88,77.17,77.17,423.61,0.18,40.34,21.53,-14.53,12.29,27.8,59.27,23.86,148.41,25,11,5,0,2.56,2.19
688623,双元科技,109.54,64.78,20.97,93.3,0.69,121.16,13.12,-7.33,14.53,65.69,112.6,48.42,132.55,27,22,6,8,4.58,2.87
300817,双飞集团,22.99,50.19,28.8,81.78,0.61,59.99,72.15,-15.34,34.03,120.69,36.06,12.23,194.85,33,15,6,4,5.62,2.6
920111,聚星科技,25.66,39.81,19.04,35.79,1.11,5.73,15.81,-15.17,31.59,118.26,37.66,20.63,82.55,25,12,4,7,3.67,2.64
001299,美能能源,13.38,32.47,29.22,36.74,0.88,52.05,21.67,-12.58,27.53,73.94,14.71,8.08,82.05,23,24,7,8,5.65,2.94
301608,博实结,98.15,87.34,39.2,36.3,2.41,37.66,27.36,-12.45,37.73,141.84,118.59,59.53,99.21,25,12,4,5,2.86,2.35
002767,先锋电子,22.88,34.32,29.79,123.35,0.28,62.27,14.35,-10.65,29.99,99.5,26.17,11.71,123.48,27,16,6,10,5.47,3.09
603059,倍加洁,36.25,36.41,36.41,35.44,1.03,74.2,24.08,-13.15,11.14,38.06,49.39,18.15,172.12,19,16,5,7,6.53,3.42
300996,普联软件,19.93,56.36,46.79,2851.41,0.02,22.65,44.38,-12.85,31.14,128.37,22.99,11.21,105.08,27,18,10,11,6.7,3.39
301252,同星科技,33.25,56.27,15.72,47.65,1.18,26.52,19.85,-11.82,49.49,154.98,36.49,16.58,120.08,29,23,7,14,4.02,2.58
300040,九洲集团,6.66,42.85,34.46,74.54,0.57,17.67,19.05,-11.02,39.38,116.02,9.09,5.16,76.16,33,17,4,8,3.9,2.57
002552,宝鼎科技,18.44,71.54,67.95,103.56,0.69,16.27,10.38,-18.16,15.42,61.7,19.51,10.9,78.99,33,12,11,4,4.87,2.76
603150,万朗磁塑,44.0,37.61,37.61,30.95,1.22,65.6,19.84,-11.68,24.05,86.97,46.58,24.51,90.04,21,20,9,6,4.1,2.72
301277,新天地,12.91,50.62,50.62,41.31,1.23,34.62,18.53,-10.79,49.91,247.65,18.38,8.92,106.05,29,14,7,5,5.49,3.04
300815,玉禾田,24.83,98.97,96.93,17.21,5.75,66.53,44.56,-15.37,15.87,91.08,35.29,13.26,166.14,27,22,6,6,5.05,3.17
300703,创源股份,28.1,50.69,47.67,47.73,1.06,77.85,40.76,-12.81,45.07,152.93,39.23,9.77,301.54,29,15,7,0,5.46,2.91
002582,好想你,13.34,59.72,45.92,-951.27,,42.07,28.78,-14.77,49.62,203.78,13.97,6.19,125.69,29,15,6,5,4.03,2.72
300578,会畅科技,27.79,55.1,55.08,406.91,0.14,46.26,20.63,-11.82,19.19,66.62,29.8,14.35,107.67,31,12,5,4,5.84,3.6
301108,洁雅股份,35.95,40.46,23.33,44.69,0.91,108.29,22.48,-15.95,21.02,91.65,39.43,15.05,161.99,27,18,6,1,5.15,2.91
688607,康众医疗,56.0,49.35,49.35,10636.78,0.0,291.61,24.47,-10.02,13.47,39.22,64.79,12.35,424.62,29,14,9,5,4.05,2.91
688247,宣泰医药,10.69,48.46,48.46,57.27,0.85,5.63,7.54,-13.35,10.58,44.28,13.26,8.43,57.3,27,11,4,6,3.35,2.49
600272,开开实业,15.03,39.48,24.05,230.09,0.17,10.84,14.34,-14.0,25.04,108.19,18.4,11.64,58.08,33,18,14,9,4.23,2.55
002248,华东数控,13.3,40.9,40.9,132.66,0.31,63.79,26.33,-11.89,36.97,131.79,14.56,6.25,132.96,31,21,7,9,5.22,2.94
603829,洛凯股份,24.08,44.85,44.85,47.1,0.95,78.9,29.89,-22.62,14.35,44.13,34.0,12.08,181.46,33,18,6,3,7.08,2.99
603275,众辰科技,50.54,75.19,20.99,40.26,1.87,42.85,21.42,-13.4,29.15,69.83,62.9,29.01,116.82,23,20,9,2,3.75,2.65
300683,海特生物,30.93,40.49,37.75,-19.21,,39.64,46.93,-16.23,20.49,83.89,61.76,19.0,225.05,23,22,13,8,4.73,2.91
603158,腾龙股份,11.09,54.43,54.43,28.58,1.9,26.89,35.05,-18.11,26.28,141.94,16.27,6.84,137.87,27,18,7,12,7.3,3.29
688196,卓越新能,72.81,92.61,87.37,41.5,2.23,105.1,26.38,-16.35,5.45,16.29,75.74,29.8,154.16,36,13,7,6,3.76,2.52
600084,中信尼雅,5.7,64.05,64.05,32132.05,0.0,14.92,7.34,-5.54,2.07,3.43,6.06,4.8,26.25,29,9,3,4,4.45,2.57
605003,众望布艺,33.7,37.07,37.07,53.06,0.7,97.89,20.1,-14.85,9.05,31.94,35.55,14.75,141.02,29,28,6,10,3.66,2.58
001367,海森药业,23.78,36.23,9.44,30.8,1.18,32.48,22.67,-11.86,36.37,192.61,27.95,15.58,79.4,31,18,5,6,5.08,2.86
301038,深水规院,25.19,56.19,56.19,266.59,0.21,88.55,65.84,-11.5,20.22,69.52,40.0,11.53,246.92,25,28,8,7,5.56,2.75
300359,全通教育,6.08,38.51,38.5,-51.59,,18.52,21.65,-9.12,12.71,63.18,7.45,4.52,64.82,25,11,5,6,4.71,2.98
688479,友车科技,20.85,30.09,12.99,110.73,0.27,23.67,9.12,-6.92,8.3,31.75,21.84,14.78,47.77,25,7,3,5,4.08,3.01
920735,德源药业,36.81,43.18,38.19,20.38,2.12,81.96,29.05,-10.48,17.43,52.16,47.93,19.48,146.05,33,18,6,8,5.69,2.56
600722,金牛化工,6.85,46.6,46.6,97.01,0.48,27.09,27.43,-14.44,18.72,86.07,8.44,4.17,102.4,35,22,8,15,7.64,3.57
002900,哈三联,13.55,42.87,23.71,-15.39,,45.54,31.77,-19.38,40.49,180.47,17.98,8.6,109.07,21,20,8,3,8.2,3.2
301043,绿岛风,63.95,43.49,36.29,52.83,0.82,137.73,23.43,-20.57,12.43,47.16,68.79,21.72,216.71,25,19,7,9,3.57,2.55
300434,金石亚药,11.24,45.16,38.45,35.0,1.29,35.42,16.19,-12.66,25.58,82.49,13.56,6.64,104.22,23,19,7,7,6.24,3.17
002907,华森制药,15.91,66.44,47.72,68.77,0.97,30.62,42.17,-13.52,12.5,64.16,22.66,11.34,99.82,27,19,6,9,6.51,3.01
002708,光洋股份,14.19,79.76,72.94,94.07,0.85,43.91,16.9,-15.73,24.39,95.45,15.33,9.0,70.33,27,12,6,8,4.02,2.6
301362,民爆光电,44.88,46.98,13.32,23.46,2.0,23.26,16.12,-12.85,16.83,80.27,54.58,29.14,87.3,21,22,6,11,4.29,2.69
688787,海天瑞声,165.02,99.55,99.55,1786.28,0.06,26.52,24.01,-17.62,22.18,51.39,179.19,70.66,153.59,29,11,5,5,3.36,2.5
300233,金城医药,15.59,59.85,57.95,142.14,0.42,21.61,43.24,-21.36,28.35,97.67,22.97,10.69,114.87,33,10,9,5,4.61,3.14
603990,麦迪科技,16.57,50.75,50.75,111.07,0.46,40.3,18.79,-10.74,31.93,118.39,17.95,10.05,78.61,29,16,5,9,3.21,2.39
301187,欧圣电气,27.2,69.34,69.34,39.88,1.74,3.82,13.62,-15.47,36.19,80.24,36.51,17.32,110.8,21,16,3,6,3.61,2.51
600505,西昌电力,14.09,51.37,51.37,311.71,0.16,41.89,41.41,-18.03,24.51,91.4,20.92,8.89,135.32,31,18,4,6,3.54,2.42
688648,中邮科技,71.92,97.81,50.01,10.91,8.97,202.95,74.05,-22.41,31.32,100.12,81.83,19.02,330.23,25,21,9,2,3.63,2.57
300318,博晖创新,6.87,56.12,54.86,-125.21,,25.59,33.56,-15.64,8.55,40.48,8.63,5.14,67.9,25,16,7,9,9.15,4.15
001360,南矿集团,22.95,46.82,18.77,62.39,0.75,80.42,25.27,-8.06,28.68,151.65,25.36,11.99,111.51,32,19,6,9,9.03,3.16
002162,悦心健康,5.58,51.32,51.25,1247.9,0.04,67.07,16.78,-13.58,20.72,61.21,5.78,3.2,80.62,33,22,5,9,4.66,2.78
002826,易明医药,18.72,35.69,32.63,32.74,1.09,72.22,38.73,-21.91,25.51,123.08,26.83,8.08,232.05,23,17,7,9,5.53,2.99
300191,潜能恒信,20.77,66.46,45.94,-274.06,,56.87,32.75,-16.46,20.18,86.04,24.57,12.52,96.25,27,26,7,11,5.12,3.1
300905,宝丽迪,35.4,63.29,49.22,44.72,1.42,41.2,12.99,-17.73,23.66,102.34,41.36,19.42,112.98,33,22,9,7,4.0,2.64
600714,金瑞矿业,13.24,38.15,38.15,62.65,0.61,29.3,24.63,-26.8,21.27,108.59,14.41,8.54,68.74,29,19,7,15,7.3,3.25
603213,镇洋发展,13.61,60.15,60.15,89.03,0.68,44.94,11.28,-14.27,5.64,22.55,16.82,7.46,125.47,23,14,6,3,4.84,2.75
300264,佳创视讯,7.63,32.87,28.26,-139.17,,40.26,14.4,-9.76,28.38,86.21,7.83,4.12,90.05,25,15,7,9,4.15,2.64
920252,天宏锂电,32.9,33.77,22.45,372.68,0.09,114.05,78.91,-18.17,44.62,135.42,43.33,12.25,253.71,29,18,6,7,3.64,2.52
605336,帅丰电器,17.68,32.43,32.43,825.68,0.04,40.88,21.72,-14.92,12.26,47.57,22.19,11.36,95.33,27,10,4,2,5.15,3.18
301009,可靠股份,13.51,36.73,20.4,98.43,0.37,27.69,13.83,-10.75,32.06,144.01,18.55,8.87,109.13,27,21,6,10,4.42,2.63
301088,戎美股份,18.22,41.52,34.23,71.95,0.58,47.77,19.74,-9.3,11.22,29.76,19.66,10.18,93.12,28,17,6,9,5.61,3.27
002662,峰璟股份,4.11,61.65,61.65,22.7,2.72,12.6,11.5,-12.67,7.38,26.86,4.26,2.82,51.06,35,8,5,5,5.38,3.09
601616,广电电气,4.19,35.77,35.77,-350.42,,-0.48,12.71,-14.16,16.57,64.24,5.21,3.34,55.99,37,13,5,7,4.92,3.06
603165,荣晟环保,13.32,35.16,35.16,15.43,2.28,16.54,8.31,-8.66,8.02,28.04,15.37,9.71,58.29,29,15,5,5,4.88,2.92
688448,磁谷科技,52.25,37.44,25.07,314.41,0.12,75.87,30.61,-14.31,27.07,98.45,69.16,22.49,207.51,25,16,9,3,7.69,3.85
920047,诺思兰德,23.95,65.69,43.14,-133.85,,108.44,27.37,-8.47,14.05,44.18,32.49,11.07,193.5,25,16,5,3,3.82,2.58
600081,东风科技,12.47,68.96,68.96,231.3,0.3,23.34,26.86,-11.01,10.4,43.09,16.55,9.35,77.01,31,13,6,6,4.14,2.67
002707,众信旅游,7.51,73.8,61.97,82.59,0.89,-0.79,8.94,-11.51,20.54,51.95,9.85,6.41,53.67,27,13,4,8,3.47,2.44
920946,森萱医药,11.55,49.31,49.29,35.68,1.38,32.61,24.18,-14.99,7.51,29.54,14.7,8.61,70.73,29,12,8,7,4.02,2.97
603122,合富中国,22.78,90.68,90.68,-549.06,,238.48,61.08,-12.44,23.78,106.3,31.22,5.43,474.95,25,16,6,5,6.58,3.36
301053,远信工业,36.98,31.14,28.59,158.77,0.2,78.22,35.18,-13.32,13.0,61.16,39.9,17.08,133.61,25,23,7,4,4.85,3.1
600189,泉阳泉,7.29,52.14,52.14,158.48,0.33,5.35,11.39,-6.49,8.22,35.78,8.66,6.12,41.5,23,14,8,9,5.59,2.93
600101,明星电力,9.89,54.18,54.18,22.82,2.37,19.16,16.63,-14.37,30.52,135.02,13.36,7.79,71.5,27,22,11,6,4.37,2.68
002950,奥美医疗,12.06,76.37,54.51,16.42,4.65,27.75,16.61,-13.48,9.09,48.36,13.98,7.15,95.52,21,18,11,10,4.97,2.97
300247,融捷健康,5.49,44.14,44.1,49.76,0.89,49.59,24.89,-16.52,15.15,40.17,5.98,2.81,112.81,25,14,9,6,4.01,2.58
300272,开能健康,8.07,49.35,37.48,38.81,1.27,41.83,19.97,-16.19,18.47,98.25,9.09,4.53,100.66,29,19,9,7,6.12,3.1
603045,福达合金,23.71,32.11,32.11,43.39,0.74,55.27,18.92,-16.73,22.43,60.17,24.87,12.32,101.87,33,19,4,7,3.86,2.66
002659,凯文教育,7.04,42.12,42.12,3302.31,0.01,56.44,14.8,-13.6,16.86,49.05,7.34,3.7,98.38,23,20,5,11,5.31,2.89
